,Unnamed: 0,Unnamed: 0.2,targetApp,lifecycle:transition,eventType,target.sheetName,timeStamp,target.workbookName,case:concept:name,case:description,url,target.name,target.value,Column,Row,idx,Task,target.id,target.innerText,target.tagName,content
2619,2619,2619,Web,complete,clickButton,,2019-02-21 20:19:03.867000+00:00,,180,instance with id 180,,,,,,179,CopyPasteStuff,,OK,,
2620,2620,2620,Excel,complete,openFile,Sheet1,2019-02-21 20:19:13.867000+00:00,data.xls,181,instance with id 181,,,,,,180,CopyPasteStuff,,,,
2621,2621,2621,Web,complete,goToUrl,,2019-02-21 20:19:19.952000+00:00,,181,instance with id 181,www.webpage.com,,,,,180,CopyPasteStuff,,,,
2622,2622,2622,Web,complete,insertValue,,2019-02-21 20:19:27.668000+00:00,,181,instance with id 181,,,Frank01,,,180,CopyPasteStuff,,username,,
2623,2623,2623,Web,complete,insertValue,,2019-02-21 20:19:35.087000+00:00,,181,instance with id 181,,,LittleFrank123,,,180,CopyPasteStuff,,password,,
2624,2624,2624,Web,complete,clickButton,,2019-02-21 20:19:47.740000+00:00,,181,instance with id 181,,,,,,180,CopyPasteStuff,,confirm,,
2625,2625,2625,Web,complete,waitResponse,,2019-02-21 20:19:52.131000+00:00,,181,instance with id 181,www.webpage.com/ok,,,,,180,CopyPasteStuff,,,,
2626,2626,2626,Web,complete,clickButton,,2019-02-21 20:19:58.320000+00:00,,181,instance with id 181,,,,,,180,CopyPasteStuff,,Button1,,
2627,2627,2627,Web,complete,clickButton,,2019-02-21 20:20:02.335000+00:00,,181,instance with id 181,,,,,,180,CopyPasteStuff,,B2,,
2628,2628,2628,Web,complete,insertValue,,2019-02-21 20:20:04.068000+00:00,,181,instance with id 181,,,182381,,,180,CopyPasteStuff,,ID,,
2629,2629,2629,Excel,complete,copy,,2019-02-21 20:20:07.066000+00:00,,181,instance with id 181,,,Au 58124829 XT,B,1.0,180,CopyPasteStuff,B1.0,,,
2630,2630,2630,Web,complete,paste,,2019-02-21 20:20:11.356000+00:00,,181,instance with id 181,,,Au 58124829 XT,,,180,CopyPasteStuff,,Special code,,
2631,2631,2631,Excel,complete,copy,,2019-02-21 20:20:14.830000+00:00,,181,instance with id 181,,,Melbourne 123,B,2.0,180,CopyPasteStuff,B2.0,,,
2632,2632,2632,Web,complete,paste,,2019-02-21 20:20:18.145000+00:00,,181,instance with id 181,,,Melbourne 123,,,180,CopyPasteStuff,,Area,,
2633,2633,2633,Web,complete,clickButton,,2019-02-21 20:20:21.084000+00:00,,181,instance with id 181,,,,,,180,CopyPasteStuff,,OK,,
2634,2634,2634,Excel,complete,openFile,Sheet1,2019-02-21 20:20:31.084000+00:00,data.xls,182,instance with id 182,,,,,,181,CopyPasteStuff,,,,
2635,2635,2635,Web,complete,goToUrl,,2019-02-21 20:20:36.544000+00:00,,182,instance with id 182,www.webpage.com,,,,,181,CopyPasteStuff,,,,
2636,2636,2636,Web,complete,insertValue,,2019-02-21 20:20:44.882000+00:00,,182,instance with id 182,,,Frank01,,,181,CopyPasteStuff,,username,,
2637,2637,2637,Web,complete,insertValue,,2019-02-21 20:21:01.590000+00:00,,182,instance with id 182,,,LittleFrank123,,,181,CopyPasteStuff,,password,,
2638,2638,2638,Web,complete,clickButton,,2019-02-21 20:21:01.590000+00:00,,182,instance with id 182,,,,,,181,CopyPasteStuff,,confirm,,
2639,2639,2639,Web,complete,waitResponse,,2019-02-21 20:21:03.404000+00:00,,182,instance with id 182,www.webpage.com/ok,,,,,181,CopyPasteStuff,,,,
2640,2640,2640,Web,complete,clickButton,,2019-02-21 20:21:15.793000+00:00,,182,instance with id 182,,,,,,181,CopyPasteStuff,,Button1,,
2641,2641,2641,Web,complete,clickButton,,2019-02-21 20:21:19.442000+00:00,,182,instance with id 182,,,,,,181,CopyPasteStuff,,B2,,
2642,2642,2642,Web,complete,insertValue,,2019-02-21 20:21:23.195000+00:00,,182,instance with id 182,,,182381,,,181,CopyPasteStuff,,ID,,
2643,2643,2643,Excel,complete,copy,,2019-02-21 20:21:26.150000+00:00,,182,instance with id 182,,,Au 58124829 XT,B,1.0,181,CopyPasteStuff,B1.0,,,
2644,2644,2644,Web,complete,paste,,2019-02-21 20:21:31.841000+00:00,,182,instance with id 182,,,Au 58124829 XT,,,181,CopyPasteStuff,,Special code,,
2645,2645,2645,Excel,complete,copy,,2019-02-21 20:21:34.209000+00:00,,182,instance with id 182,,,Melbourne 123,B,2.0,181,CopyPasteStuff,B2.0,,,
2646,2646,2646,Web,complete,paste,,2019-02-21 20:21:36.473000+00:00,,182,instance with id 182,,,Melbourne 123,,,181,CopyPasteStuff,,Area,,
2647,2647,2647,Web,complete,clickButton,,2019-02-21 20:21:38.931000+00:00,,182,instance with id 182,,,,,,181,CopyPasteStuff,,OK,,
2648,2648,2648,Excel,complete,openFile,Sheet1,2019-02-21 20:21:48.931000+00:00,data.xls,183,instance with id 183,,,,,,182,CopyPasteStuff,,,,
2649,2649,2649,Web,complete,goToUrl,,2019-02-21 20:21:55.636000+00:00,,183,instance with id 183,www.webpage.com,,,,,182,CopyPasteStuff,,,,
2650,2650,2650,Web,complete,insertValue,,2019-02-21 20:21:55.636000+00:00,,183,instance with id 183,,,Frank01,,,182,CopyPasteStuff,,username,,
2651,2651,2651,Web,complete,insertValue,,2019-02-21 20:22:06.588000+00:00,,183,instance with id 183,,,LittleFrank123,,,182,CopyPasteStuff,,password,,
2652,2652,2652,Web,complete,clickButton,,2019-02-21 20:22:10.592000+00:00,,183,instance with id 183,,,,,,182,CopyPasteStuff,,confirm,,
2653,2653,2653,Web,complete,waitResponse,,2019-02-21 20:22:14.179000+00:00,,183,instance with id 183,www.webpage.com/wrong,,,,,182,CopyPasteStuff,,,,
2654,2654,2654,Excel,complete,insertValue,,2019-02-21 20:22:24.730000+00:00,,183,instance with id 183,,,Wrong log-in,A,10.0,182,CopyPasteStuff,A10.0,,,
2655,2655,2655,Excel,complete,insertValue,,2019-02-21 20:22:27.893000+00:00,,183,instance with id 183,,,Wrong log-in,B,10.0,182,CopyPasteStuff,B10.0,,,
2656,2656,2656,Excel,complete,insertValue,,2019-02-21 20:22:30.329000+00:00,,183,instance with id 183,,,Wrong log-in,C,10.0,182,CopyPasteStuff,C10.0,,,
2657,2657,2657,Web,complete,clickButton,,2019-02-21 20:22:33.824000+00:00,,183,instance with id 183,,,,,,182,CopyPasteStuff,,cancel,,
2658,2658,2658,Excel,complete,openFile,Sheet1,2019-02-21 20:22:43.824000+00:00,data.xls,184,instance with id 184,,,,,,183,CopyPasteStuff,,,,
2659,2659,2659,Web,complete,goToUrl,,2019-02-21 20:22:51.145000+00:00,,184,instance with id 184,www.webpage.com,,,,,183,CopyPasteStuff,,,,
2660,2660,2660,Web,complete,insertValue,,2019-02-21 20:23:01.054000+00:00,,184,instance with id 184,,,Frank01,,,183,CopyPasteStuff,,username,,
2661,2661,2661,Web,complete,insertValue,,2019-02-21 20:23:17.053000+00:00,,184,instance with id 184,,,LittleFrank123,,,183,CopyPasteStuff,,password,,
2662,2662,2662,Web,complete,clickButton,,2019-02-21 20:23:24.568000+00:00,,184,instance with id 184,,,,,,183,CopyPasteStuff,,confirm,,
2663,2663,2663,Web,complete,waitResponse,,2019-02-21 20:23:29.586000+00:00,,184,instance with id 184,www.webpage.com/ok,,,,,183,CopyPasteStuff,,,,
2664,2664,2664,Web,complete,clickButton,,2019-02-21 20:23:34.949000+00:00,,184,instance with id 184,,,,,,183,CopyPasteStuff,,Button1,,
2665,2665,2665,Web,complete,clickButton,,2019-02-21 20:23:39.984000+00:00,,184,instance with id 184,,,,,,183,CopyPasteStuff,,B2,,
2666,2666,2666,Web,complete,insertValue,,2019-02-21 20:23:43.505000+00:00,,184,instance with id 184,,,182381,,,183,CopyPasteStuff,,ID,,
2667,2667,2667,Excel,complete,copy,,2019-02-21 20:23:44.673000+00:00,,184,instance with id 184,,,Au 58124829 XT,B,1.0,183,CopyPasteStuff,B1.0,,,
2668,2668,2668,Web,complete,paste,,2019-02-21 20:23:46.523000+00:00,,184,instance with id 184,,,Au 58124829 XT,,,183,CopyPasteStuff,,Special code,,
2669,2669,2669,Excel,complete,copy,,2019-02-21 20:23:49.550000+00:00,,184,instance with id 184,,,Melbourne 123,B,2.0,183,CopyPasteStuff,B2.0,,,
2670,2670,2670,Web,complete,paste,,2019-02-21 20:23:51.771000+00:00,,184,instance with id 184,,,Melbourne 123,,,183,CopyPasteStuff,,Area,,
2671,2671,2671,Web,complete,clickButton,,2019-02-21 20:23:54.370000+00:00,,184,instance with id 184,,,,,,183,CopyPasteStuff,,OK,,
2672,2672,2672,Excel,complete,openFile,Sheet1,2019-02-21 20:24:04.370000+00:00,data.xls,185,instance with id 185,,,,,,184,CopyPasteStuff,,,,
2673,2673,2673,Web,complete,goToUrl,,2019-02-21 20:24:12.709000+00:00,,185,instance with id 185,www.webpage.com,,,,,184,CopyPasteStuff,,,,
2674,2674,2674,Web,complete,insertValue,,2019-02-21 20:24:18.623000+00:00,,185,instance with id 185,,,Frank01,,,184,CopyPasteStuff,,username,,
2675,2675,2675,Web,complete,insertValue,,2019-02-21 20:24:18.623000+00:00,,185,instance with id 185,,,LittleFrank123,,,184,CopyPasteStuff,,password,,
2676,2676,2676,Web,complete,clickButton,,2019-02-21 20:24:22.425000+00:00,,185,instance with id 185,,,,,,184,CopyPasteStuff,,confirm,,
2677,2677,2677,Web,complete,waitResponse,,2019-02-21 20:24:23.193000+00:00,,185,instance with id 185,www.webpage.com/ok,,,,,184,CopyPasteStuff,,,,
2678,2678,2678,Web,complete,clickButton,,2019-02-21 20:24:29.294000+00:00,,185,instance with id 185,,,,,,184,CopyPasteStuff,,Button1,,
2679,2679,2679,Web,complete,clickButton,,2019-02-21 20:24:33.712000+00:00,,185,instance with id 185,,,,,,184,CopyPasteStuff,,B2,,
2680,2680,2680,Web,complete,insertValue,,2019-02-21 20:24:37.005000+00:00,,185,instance with id 185,,,182381,,,184,CopyPasteStuff,,ID,,
2681,2681,2681,Excel,complete,copy,,2019-02-21 20:24:41.233000+00:00,,185,instance with id 185,,,Au 58124829 XT,B,1.0,184,CopyPasteStuff,B1.0,,,
2682,2682,2682,Web,complete,paste,,2019-02-21 20:24:43.598000+00:00,,185,instance with id 185,,,Au 58124829 XT,,,184,CopyPasteStuff,,Special code,,
2683,2683,2683,Excel,complete,copy,,2019-02-21 20:24:45.086000+00:00,,185,instance with id 185,,,Melbourne 123,B,2.0,184,CopyPasteStuff,B2.0,,,
2684,2684,2684,Web,complete,paste,,2019-02-21 20:24:50.189000+00:00,,185,instance with id 185,,,Melbourne 123,,,184,CopyPasteStuff,,Area,,
2685,2685,2685,Web,complete,clickButton,,2019-02-21 20:24:52.750000+00:00,,185,instance with id 185,,,,,,184,CopyPasteStuff,,OK,,
2686,2686,2686,Excel,complete,openFile,Sheet1,2019-02-21 20:25:02.750000+00:00,data.xls,186,instance with id 186,,,,,,185,CopyPasteStuff,,,,
2687,2687,2687,Web,complete,goToUrl,,2019-02-21 20:25:09.741000+00:00,,186,instance with id 186,www.webpage.com,,,,,185,CopyPasteStuff,,,,
2688,2688,2688,Web,complete,insertValue,,2019-02-21 20:25:13.087000+00:00,,186,instance with id 186,,,Frank01,,,185,CopyPasteStuff,,username,,
2689,2689,2689,Web,complete,insertValue,,2019-02-21 20:25:13.515000+00:00,,186,instance with id 186,,,LittleFrank123,,,185,CopyPasteStuff,,password,,
2690,2690,2690,Web,complete,clickButton,,2019-02-21 20:25:21.019000+00:00,,186,instance with id 186,,,,,,185,CopyPasteStuff,,confirm,,
2691,2691,2691,Web,complete,waitResponse,,2019-02-21 20:25:23.917000+00:00,,186,instance with id 186,www.webpage.com/ok,,,,,185,CopyPasteStuff,,,,
2692,2692,2692,Web,complete,clickButton,,2019-02-21 20:25:33.120000+00:00,,186,instance with id 186,,,,,,185,CopyPasteStuff,,Button1,,
2693,2693,2693,Web,complete,clickButton,,2019-02-21 20:25:37.665000+00:00,,186,instance with id 186,,,,,,185,CopyPasteStuff,,B2,,
2694,2694,2694,Web,complete,insertValue,,2019-02-21 20:25:41.184000+00:00,,186,instance with id 186,,,182381,,,185,CopyPasteStuff,,ID,,
2695,2695,2695,Excel,complete,copy,,2019-02-21 20:25:42.856000+00:00,,186,instance with id 186,,,Au 58124829 XT,B,1.0,185,CopyPasteStuff,B1.0,,,
2696,2696,2696,Web,complete,paste,,2019-02-21 20:25:46.279000+00:00,,186,instance with id 186,,,Au 58124829 XT,,,185,CopyPasteStuff,,Special code,,
2697,2697,2697,Excel,complete,copy,,2019-02-21 20:25:51.369000+00:00,,186,instance with id 186,,,Melbourne 123,B,2.0,185,CopyPasteStuff,B2.0,,,
2698,2698,2698,Web,complete,paste,,2019-02-21 20:25:53.883000+00:00,,186,instance with id 186,,,Melbourne 123,,,185,CopyPasteStuff,,Area,,
2699,2699,2699,Web,complete,clickButton,,2019-02-21 20:25:56.339000+00:00,,186,instance with id 186,,,,,,185,CopyPasteStuff,,OK,,
2700,2700,2700,Excel,complete,openFile,Sheet1,2019-02-21 20:26:06.339000+00:00,data.xls,187,instance with id 187,,,,,,186,CopyPasteStuff,,,,
2701,2701,2701,Web,complete,goToUrl,,2019-02-21 20:26:15.492000+00:00,,187,instance with id 187,www.webpage.com,,,,,186,CopyPasteStuff,,,,
2702,2702,2702,Web,complete,insertValue,,2019-02-21 20:26:20.914000+00:00,,187,instance with id 187,,,Frank01,,,186,CopyPasteStuff,,username,,
2703,2703,2703,Web,complete,insertValue,,2019-02-21 20:26:21.159000+00:00,,187,instance with id 187,,,LittleFrank123,,,186,CopyPasteStuff,,password,,
2704,2704,2704,Web,complete,clickButton,,2019-02-21 20:26:28.382000+00:00,,187,instance with id 187,,,,,,186,CopyPasteStuff,,confirm,,
2705,2705,2705,Web,complete,waitResponse,,2019-02-21 20:26:32.028000+00:00,,187,instance with id 187,www.webpage.com/wrong,,,,,186,CopyPasteStuff,,,,
2706,2706,2706,Excel,complete,insertValue,,2019-02-21 20:26:39.020000+00:00,,187,instance with id 187,,,Wrong log-in,A,10.0,186,CopyPasteStuff,A10.0,,,
2707,2707,2707,Excel,complete,insertValue,,2019-02-21 20:26:41.944000+00:00,,187,instance with id 187,,,Wrong log-in,B,10.0,186,CopyPasteStuff,B10.0,,,
2708,2708,2708,Excel,complete,insertValue,,2019-02-21 20:26:45.359000+00:00,,187,instance with id 187,,,Wrong log-in,C,10.0,186,CopyPasteStuff,C10.0,,,
2709,2709,2709,Web,complete,clickButton,,2019-02-21 20:26:48.391000+00:00,,187,instance with id 187,,,,,,186,CopyPasteStuff,,cancel,,
2710,2710,2710,Excel,complete,openFile,Sheet1,2019-02-21 20:26:58.391000+00:00,data.xls,188,instance with id 188,,,,,,187,CopyPasteStuff,,,,
2711,2711,2711,Web,complete,goToUrl,,2019-02-21 20:27:07.006000+00:00,,188,instance with id 188,www.webpage.com,,,,,187,CopyPasteStuff,,,,
2712,2712,2712,Web,complete,insertValue,,2019-02-21 20:27:16.993000+00:00,,188,instance with id 188,,,Frank01,,,187,CopyPasteStuff,,username,,
2713,2713,2713,Web,complete,insertValue,,2019-02-21 20:27:22.166000+00:00,,188,instance with id 188,,,LittleFrank123,,,187,CopyPasteStuff,,password,,
2714,2714,2714,Web,complete,clickButton,,2019-02-21 20:27:26.274000+00:00,,188,instance with id 188,,,,,,187,CopyPasteStuff,,confirm,,
2715,2715,2715,Web,complete,waitResponse,,2019-02-21 20:27:30.425000+00:00,,188,instance with id 188,www.webpage.com/error,,,,,187,CopyPasteStuff,,,,
2716,2716,2716,Web,complete,goToUrl,,2019-02-21 20:27:40.382000+00:00,,188,instance with id 188,www.webpage.com,,,,,187,CopyPasteStuff,,,,
2717,2717,2717,Web,complete,insertValue,,2019-02-21 20:27:59.614000+00:00,,188,instance with id 188,,,Frank01,,,187,CopyPasteStuff,,username,,
2718,2718,2718,Web,complete,insertValue,,2019-02-21 20:28:02.257000+00:00,,188,instance with id 188,,,LittleFrank123,,,187,CopyPasteStuff,,password,,
2719,2719,2719,Web,complete,clickButton,,2019-02-21 20:28:13.759000+00:00,,188,instance with id 188,,,,,,187,CopyPasteStuff,,confirm,,
2720,2720,2720,Web,complete,waitResponse,,2019-02-21 20:28:16.825000+00:00,,188,instance with id 188,www.webpage.com/wrong,,,,,187,CopyPasteStuff,,,,
2721,2721,2721,Excel,complete,insertValue,,2019-02-21 20:28:25.779000+00:00,,188,instance with id 188,,,Wrong log-in,A,10.0,187,CopyPasteStuff,A10.0,,,
2722,2722,2722,Excel,complete,insertValue,,2019-02-21 20:28:28.252000+00:00,,188,instance with id 188,,,Wrong log-in,B,10.0,187,CopyPasteStuff,B10.0,,,
2723,2723,2723,Excel,complete,insertValue,,2019-02-21 20:28:29.881000+00:00,,188,instance with id 188,,,Wrong log-in,C,10.0,187,CopyPasteStuff,C10.0,,,
2724,2724,2724,Web,complete,clickButton,,2019-02-21 20:28:33.539000+00:00,,188,instance with id 188,,,,,,187,CopyPasteStuff,,cancel,,
2725,2725,2725,Excel,complete,openFile,Sheet1,2019-02-21 20:28:43.539000+00:00,data.xls,189,instance with id 189,,,,,,188,CopyPasteStuff,,,,
2726,2726,2726,Web,complete,goToUrl,,2019-02-21 20:28:48.183000+00:00,,189,instance with id 189,www.webpage.com,,,,,188,CopyPasteStuff,,,,
2727,2727,2727,Web,complete,insertValue,,2019-02-21 20:28:51.693000+00:00,,189,instance with id 189,,,Frank01,,,188,CopyPasteStuff,,username,,
2728,2728,2728,Web,complete,insertValue,,2019-02-21 20:29:00.609000+00:00,,189,instance with id 189,,,LittleFrank123,,,188,CopyPasteStuff,,password,,
2729,2729,2729,Web,complete,clickButton,,2019-02-21 20:29:11.206000+00:00,,189,instance with id 189,,,,,,188,CopyPasteStuff,,confirm,,
2730,2730,2730,Web,complete,waitResponse,,2019-02-21 20:29:13.519000+00:00,,189,instance with id 189,www.webpage.com/ok,,,,,188,CopyPasteStuff,,,,
2731,2731,2731,Web,complete,clickButton,,2019-02-21 20:29:15.327000+00:00,,189,instance with id 189,,,,,,188,CopyPasteStuff,,Button1,,
2732,2732,2732,Web,complete,clickButton,,2019-02-21 20:29:18.639000+00:00,,189,instance with id 189,,,,,,188,CopyPasteStuff,,B2,,
2733,2733,2733,Web,complete,insertValue,,2019-02-21 20:29:20.202000+00:00,,189,instance with id 189,,,182381,,,188,CopyPasteStuff,,ID,,
2734,2734,2734,Excel,complete,copy,,2019-02-21 20:29:23.476000+00:00,,189,instance with id 189,,,Au 58124829 XT,B,1.0,188,CopyPasteStuff,B1.0,,,
2735,2735,2735,Web,complete,paste,,2019-02-21 20:29:25.702000+00:00,,189,instance with id 189,,,Au 58124829 XT,,,188,CopyPasteStuff,,Special code,,
2736,2736,2736,Excel,complete,copy,,2019-02-21 20:29:28.433000+00:00,,189,instance with id 189,,,Melbourne 123,B,2.0,188,CopyPasteStuff,B2.0,,,
2737,2737,2737,Web,complete,paste,,2019-02-21 20:29:32.373000+00:00,,189,instance with id 189,,,Melbourne 123,,,188,CopyPasteStuff,,Area,,
2738,2738,2738,Web,complete,clickButton,,2019-02-21 20:29:33.807000+00:00,,189,instance with id 189,,,,,,188,CopyPasteStuff,,OK,,
2739,2739,2739,Excel,complete,openFile,Sheet1,2019-02-21 20:29:43.807000+00:00,data.xls,190,instance with id 190,,,,,,189,CopyPasteStuff,,,,
2740,2740,2740,Web,complete,goToUrl,,2019-02-21 20:29:44.617000+00:00,,190,instance with id 190,www.webpage.com,,,,,189,CopyPasteStuff,,,,
2741,2741,2741,Web,complete,insertValue,,2019-02-21 20:29:53.206000+00:00,,190,instance with id 190,,,Frank01,,,189,CopyPasteStuff,,username,,
2742,2742,2742,Web,complete,insertValue,,2019-02-21 20:29:53.206000+00:00,,190,instance with id 190,,,LittleFrank123,,,189,CopyPasteStuff,,password,,
2743,2743,2743,Web,complete,clickButton,,2019-02-21 20:30:10.711000+00:00,,190,instance with id 190,,,,,,189,CopyPasteStuff,,confirm,,
2744,2744,2744,Web,complete,waitResponse,,2019-02-21 20:30:15.670000+00:00,,190,instance with id 190,www.webpage.com/ok,,,,,189,CopyPasteStuff,,,,
2745,2745,2745,Web,complete,clickButton,,2019-02-21 20:30:18.789000+00:00,,190,instance with id 190,,,,,,189,CopyPasteStuff,,Button1,,
2746,2746,2746,Web,complete,clickButton,,2019-02-21 20:30:22.293000+00:00,,190,instance with id 190,,,,,,189,CopyPasteStuff,,B2,,
2747,2747,2747,Web,complete,insertValue,,2019-02-21 20:30:25.335000+00:00,,190,instance with id 190,,,182381,,,189,CopyPasteStuff,,ID,,
2748,2748,2748,Excel,complete,copy,,2019-02-21 20:30:29.588000+00:00,,190,instance with id 190,,,Au 58124829 XT,B,1.0,189,CopyPasteStuff,B1.0,,,
2749,2749,2749,Web,complete,paste,,2019-02-21 20:30:34.869000+00:00,,190,instance with id 190,,,Au 58124829 XT,,,189,CopyPasteStuff,,Special code,,
2750,2750,2750,Excel,complete,copy,,2019-02-21 20:30:38.459000+00:00,,190,instance with id 190,,,Melbourne 123,B,2.0,189,CopyPasteStuff,B2.0,,,
2751,2751,2751,Web,complete,paste,,2019-02-21 20:30:42.585000+00:00,,190,instance with id 190,,,Melbourne 123,,,189,CopyPasteStuff,,Area,,
2752,2752,2752,Web,complete,clickButton,,2019-02-21 20:30:45.205000+00:00,,190,instance with id 190,,,,,,189,CopyPasteStuff,,OK,,
2753,2753,2753,Excel,complete,openFile,Sheet1,2019-02-21 20:30:55.205000+00:00,data.xls,191,instance with id 191,,,,,,190,CopyPasteStuff,,,,
2754,2754,2754,Web,complete,goToUrl,,2019-02-21 20:31:06.611000+00:00,,191,instance with id 191,www.webpage.com,,,,,190,CopyPasteStuff,,,,
2755,2755,2755,Web,complete,insertValue,,2019-02-21 20:31:21.508000+00:00,,191,instance with id 191,,,Frank01,,,190,CopyPasteStuff,,username,,
2756,2756,2756,Web,complete,insertValue,,2019-02-21 20:31:24.960000+00:00,,191,instance with id 191,,,LittleFrank123,,,190,CopyPasteStuff,,password,,
2757,2757,2757,Web,complete,clickButton,,2019-02-21 20:31:37.398000+00:00,,191,instance with id 191,,,,,,190,CopyPasteStuff,,confirm,,
2758,2758,2758,Web,complete,waitResponse,,2019-02-21 20:31:39.464000+00:00,,191,instance with id 191,www.webpage.com/error,,,,,190,CopyPasteStuff,,,,
2759,2759,2759,Web,complete,goToUrl,,2019-02-21 20:31:50.100000+00:00,,191,instance with id 191,www.webpage.com,,,,,190,CopyPasteStuff,,,,
2760,2760,2760,Web,complete,insertValue,,2019-02-21 20:32:01.080000+00:00,,191,instance with id 191,,,Frank01,,,190,CopyPasteStuff,,username,,
2761,2761,2761,Web,complete,insertValue,,2019-02-21 20:32:12.773000+00:00,,191,instance with id 191,,,LittleFrank123,,,190,CopyPasteStuff,,password,,
2762,2762,2762,Web,complete,clickButton,,2019-02-21 20:32:24.324000+00:00,,191,instance with id 191,,,,,,190,CopyPasteStuff,,confirm,,
2763,2763,2763,Web,complete,waitResponse,,2019-02-21 20:32:26.214000+00:00,,191,instance with id 191,www.webpage.com/ok,,,,,190,CopyPasteStuff,,,,
